127.0.0.1 - - [07/May/2022:07:41:52 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [07/May/2022:07:44:01 +0530] "POST /LoginAplication/StudentCourse.html HTTP/1.1" 200 871
0:0:0:0:0:0:0:1 - - [07/May/2022:07:44:05 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 722
0:0:0:0:0:0:0:1 - - [07/May/2022:07:44:11 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 242
0:0:0:0:0:0:0:1 - - [07/May/2022:07:51:36 +0530] "POST /LoginAplication/StudentCourse.html HTTP/1.1" 200 871
0:0:0:0:0:0:0:1 - - [07/May/2022:07:51:38 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [07/May/2022:07:51:38 +0530] "GET /LoginAplication/null HTTP/1.1" 404 775
0:0:0:0:0:0:0:1 - - [07/May/2022:07:52:47 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [07/May/2022:07:53:25 +0530] "POST /LoginAplication/CreateNewUserAPP.html HTTP/1.1" 200 857
0:0:0:0:0:0:0:1 - - [07/May/2022:07:54:08 +0530] "POST /LoginAplication/CreatAccount HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [07/May/2022:07:54:50 +0530] "POST /LoginAplication/log HTTP/1.1" 200 648
0:0:0:0:0:0:0:1 - - [07/May/2022:07:55:00 +0530] "GET /LoginAplication/StudentDashboard.html?submit.x=111&submit.y=54 HTTP/1.1" 200 851
0:0:0:0:0:0:0:1 - - [07/May/2022:07:55:04 +0530] "GET /LoginAplication/StudentDashboard.html?submit.x=59&submit.y=57 HTTP/1.1" 200 851
0:0:0:0:0:0:0:1 - - [07/May/2022:07:55:14 +0530] "POST /LoginAplication/StudentCourse.html HTTP/1.1" 200 871
0:0:0:0:0:0:0:1 - - [07/May/2022:07:55:50 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 722
0:0:0:0:0:0:0:1 - - [07/May/2022:07:56:43 +0530] "GET /LoginAplication/ForgetPassword.html HTTP/1.1" 200 859
0:0:0:0:0:0:0:1 - - [07/May/2022:07:57:09 +0530] "POST /LoginAplication/ForgetP HTTP/1.1" 200 63
0:0:0:0:0:0:0:1 - - [07/May/2022:07:57:18 +0530] "POST /LoginAplication/log HTTP/1.1" 200 648
0:0:0:0:0:0:0:1 - - [07/May/2022:07:58:42 +0530] "GET /LoginAplication/StudentDashboard.html?submit.x=96&submit.y=64 HTTP/1.1" 200 851
0:0:0:0:0:0:0:1 - - [07/May/2022:07:59:18 +0530] "POST /LoginAplication/log HTTP/1.1" 200 648
0:0:0:0:0:0:0:1 - - [07/May/2022:08:01:32 +0530] "GET /LoginAplication/StudentDashboard.html?submit.x=97&submit.y=58 HTTP/1.1" 200 851
0:0:0:0:0:0:0:1 - - [07/May/2022:08:01:56 +0530] "POST /LoginAplication/StudentCourse.html HTTP/1.1" 200 871
0:0:0:0:0:0:0:1 - - [07/May/2022:08:02:04 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [07/May/2022:08:02:04 +0530] "GET /LoginAplication/null HTTP/1.1" 404 775
0:0:0:0:0:0:0:1 - - [07/May/2022:08:02:13 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [07/May/2022:08:02:13 +0530] "GET /LoginAplication/physics.gif HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [07/May/2022:08:02:19 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 775
0:0:0:0:0:0:0:1 - - [07/May/2022:08:02:19 +0530] "GET /LoginAplication/physics.gif HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [07/May/2022:08:02:25 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [07/May/2022:08:02:25 +0530] "GET /LoginAplication/null HTTP/1.1" 404 775
0:0:0:0:0:0:0:1 - - [07/May/2022:08:02:33 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 722
0:0:0:0:0:0:0:1 - - [07/May/2022:08:03:20 +0530] "POST /LoginAplication/adminLog HTTP/1.1" 200 654
0:0:0:0:0:0:0:1 - - [07/May/2022:08:03:23 +0530] "GET /LoginAplication/adminDashboard.html?submit.x=165&submit.y=57 HTTP/1.1" 200 659
0:0:0:0:0:0:0:1 - - [07/May/2022:08:03:28 +0530] "GET /LoginAplication/adminDashboard.html?submit.x=81&submit.y=34 HTTP/1.1" 200 659
0:0:0:0:0:0:0:1 - - [07/May/2022:08:06:56 +0530] "POST /LoginAplication/log HTTP/1.1" 200 649
0:0:0:0:0:0:0:1 - - [07/May/2022:08:06:57 +0530] "GET /LoginAplication/StudentDashboard.html?submit.x=191&submit.y=73 HTTP/1.1" 200 851
0:0:0:0:0:0:0:1 - - [07/May/2022:08:06:58 +0530] "POST /LoginAplication/StudentCourse.html HTTP/1.1" 200 871
0:0:0:0:0:0:0:1 - - [07/May/2022:08:07:00 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [07/May/2022:08:07:00 +0530] "GET /LoginAplication/null HTTP/1.1" 404 775
0:0:0:0:0:0:0:1 - - [07/May/2022:08:25:22 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [07/May/2022:08:25:22 +0530] "GET /LoginAplication/null HTTP/1.1" 404 775
0:0:0:0:0:0:0:1 - - [07/May/2022:08:25:51 +0530] "POST /LoginAplication/log HTTP/1.1" 200 649
0:0:0:0:0:0:0:1 - - [07/May/2022:08:25:51 +0530] "GET /LoginAplication/StudentDashboard.html?submit.x=159&submit.y=40 HTTP/1.1" 200 851
0:0:0:0:0:0:0:1 - - [07/May/2022:08:25:52 +0530] "POST /LoginAplication/StudentCourse.html HTTP/1.1" 200 871
0:0:0:0:0:0:0:1 - - [07/May/2022:08:25:54 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [07/May/2022:08:25:54 +0530] "GET /LoginAplication/null HTTP/1.1" 404 775
0:0:0:0:0:0:0:1 - - [07/May/2022:08:50:14 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [07/May/2022:08:50:21 +0530] "POST /LoginAplication/log HTTP/1.1" 200 649
0:0:0:0:0:0:0:1 - - [07/May/2022:08:50:22 +0530] "GET /LoginAplication/StudentDashboard.html?submit.x=234&submit.y=85 HTTP/1.1" 200 851
0:0:0:0:0:0:0:1 - - [07/May/2022:08:50:23 +0530] "POST /LoginAplication/StudentCourse.html HTTP/1.1" 200 871
0:0:0:0:0:0:0:1 - - [07/May/2022:08:50:24 +0530] "POST /LoginAplication/SelectTopic HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [07/May/2022:08:50:24 +0530] "GET /LoginAplication/null HTTP/1.1" 404 775
